Node 0: Distance 0, Path 0
Node 1026: Distance 13, Path 0->8091->8002->462->1026
Node 1027: Distance 13, Path 0->8725->1123->766->7954->6660->7063->1027
Node 1028: Distance 16, Path 0->7990->8698->3009->9262->7529->1028
Node 1029: Distance 18, Path 0->8725->8960->4518->9354->6622->4377->1029
Node 1030: Distance 17, Path 0->8091->6183->4927->2994->2773->2884->1030
Node 1031: Distance 11, Path 0->5264->3164->6706->1031
Node 1032: Distance 13, Path 0->8968->7539->8011->8399->4084->1032
Node 1033: Distance 10, Path 0->8725->8088->3779->1033
Node 1034: Distance 13, Path 0->3976->4705->1109->1703->6064->1034
Node 1035: Distance 13, Path 0->8725->8960->1986->3692->1035
Node 1036: Distance 12, Path 0->5309->9456->2179->1036
Node 1037: Distance 15, Path 0->8968->7231->2921->1037
Node 1038: Distance 12, Path 0->6389->9626->1038
Node 1039: Distance 13, Path 0->8091->2225->7717->1887->2733->9141->159->1039
Node 1040: Distance 14, Path 0->5264->3164->3575->1040
Node 1041: Distance 13, Path 0->7990->4171->1816->6689->1041
Node 1042: Distance 14, Path 0->3976->2355->9731->1275->7963->1042
Node 1043: Distance 17, Path 0->8091->6183->4927->2896->8274->971->8918->1043
Node 1044: Distance 16, Path 0->3976->4705->3593->4076->1044
Node 1045: Distance 16, Path 0->6389->4589->3796->7065->2012->1045
Node 1046: Distance 14, Path 0->8725->8960->1986->3692->477->7406->1046
Node 1047: Distance 15, Path 0->8725->1123->766->8637->7617->8571->6946->1697->9173->1047
Node 1048: Distance 13, Path 0->8091->5598->8877->4740->1048
Node 1049: Distance 16, Path 0->8091->6183->3094->5456->6426->4925->1049
Node 1050: Distance 15, Path 0->6389->4589->3124->5229->1050
Node 1051: Distance 17, Path 0->8091->2225->4717->3750->1051
Node 1052: Distance 15, Path 0->3307->9130->2->7499->5405->1052
Node 1053: Distance 14, Path 0->6389->4589->3124->7161->908->2004->1053
Node 1054: Distance 13, Path 0->8091->2225->7717->1887->7632->636->1054
Node 1055: Distance 19, Path 0->8091->8002->5030->1890->681->9867->1055
Node 1056: Distance 16, Path 0->5264->3164->6706->1031->5775->1056
Node 1057: Distance 14, Path 0->3307->9130->2->5764->3237->7258->3944->1057
Node 1058: Distance 13, Path 0->6389->4589->9667->1569->698->1058
Node 1059: Distance 16, Path 0->8091->2225->7717->7787->9913->8429->1059
Node 1060: Distance 9, Path 0->3976->1060
Node 1061: Distance 14, Path 0->8091->6183->4927->2994->1061
Node 1062: Distance 16, Path 0->3307->9130->358->1893->12->5922->1062
Node 1063: Distance 18, Path 0->8091->6183->8620->5845->951->1528->6348->1063
Node 1064: Distance 15, Path 0->3307->9587->5745->1064
Node 1065: Distance 14, Path 0->8968->7539->8011->8399->1065
Node 1066: Distance 11, Path 0->6389->4589->9693->1340->1066
Node 1067: Distance 7, Path 0->8091->6183->1067
Node 1068: Distance 16, Path 0->8968->7539->8019->4653->9362->9117->1068
Node 1069: Distance 10, Path 0->7990->1069
Node 1070: Distance 16, Path 0->6389->4589->3796->8583->6341->5519->1070
Node 1071: Distance 14, Path 0->8091->6183->7417->8372->2707->1071
Node 1072: Distance 16, Path 0->8725->8960->7547->2731->4641->3377->6753->177->1072
Node 1073: Distance 13, Path 0->3307->9130->2->1073
Node 1074: Distance 15, Path 0->6389->4589->2146->2978->3046->9535->8219->2764->1074
Node 1075: Distance 19, Path 0->6389->9626->7084->2469->9138->6201->7988->1075
Node 1076: Distance 14, Path 0->7466->5193->8763->1807->8540->1076
Node 1077: Distance 11, Path 0->6389->4589->3124->6657->1760->8910->1077
Node 1078: Distance 14, Path 0->8725->8960->2140->1402->1078
Node 1079: Distance 17, Path 0->8968->5311->840->3821->9861->8567->1079
Node 1080: Distance 13, Path 0->3307->2968->2331->1080
Node 1081: Distance 12, Path 0->5264->7312->8301->1081
Node 1082: Distance 11, Path 0->8968->7539->8011->1174->1082
Node 1083: Distance 15, Path 0->8091->2225->7717->7787->1693->3320->316->8964->352->1083
Node 1084: Distance 14, Path 0->8091->6183->7417->5633->8806->3140->1084
Node 1085: Distance 13, Path 0->8091->6183->6094->9893->1085
Node 1086: Distance 17, Path 0->8091->6183->3094->5456->6426->471->1086
Node 1087: Distance 16, Path 0->8725->8960->4518->9354->4642->9384->1087
Node 1088: Distance 18, Path 0->8091->2225->9747->9563->9541->1088
Node 1089: Distance 14, Path 0->8091->2225->7717->8026->5137->1089
Node 1090: Distance 12, Path 0->8091->2225->7717->1887->9086->7872->8816->1090
Node 1091: Distance 17, Path 0->8091->2225->7717->7787->1693->5042->29->3075->5547->1091
Node 1092: Distance 16, Path 0->8725->8088->1381->3989->1586->7423->1092
Node 1093: Distance 17, Path 0->6389->9626->7084->2469->3334->415->8904->1093
Node 1094: Distance 17, Path 0->6389->4589->2146->813->2230->5735->1094
Node 1095: Distance 15, Path 0->3307->9130->2->5040->6423->1414->1095
Node 1096: Distance 12, Path 0->7990->8698->1706->1096
Node 1097: Distance 15, Path 0->8725->8960->1986->3692->477->7406->8083->1711->1097
Node 1098: Distance 14, Path 0->8725->4947->2766->1098
Node 1099: Distance 16, Path 0->8091->4445->5413->9381->1994->5962->8365->1099
Node 1100: Distance 11, Path 0->3307->6078->1100
Node 1101: Distance 11, Path 0->3307->2968->9417->6396->1101
Node 1102: Distance 15, Path 0->3976->9239->7243->8397->9172->1102
Node 1103: Distance 17, Path 0->8091->2225->7717->7787->1693->3320->316->8243->1103
Node 1104: Distance 13, Path 0->8091->2225->7717->1887->9086->7872->8816->1090->1104
Node 1105: Distance 17, Path 0->8091->6291->5191->1105
Node 1106: Distance 15, Path 0->8091->6291->8262->1106
Node 1107: Distance 14, Path 0->3976->2355->9731->5873->1107
Node 1108: Distance 17, Path 0->3307->9130->2->5764->3237->1284->4426->1108
Node 1109: Distance 9, Path 0->3976->4705->1109
Node 1110: Distance 14, Path 0->8091->4445->5413->5622->145->8389->9877->6721->2342->1110
Node 1111: Distance 11, Path 0->6389->9626->8686->1411->4919->1111
Node 1112: Distance 13, Path 0->8091->2225->7717->1887->9086->1112
Node 1113: Distance 15, Path 0->8725->1123->766->7085->1502->3540->4706->1113
Node 1114: Distance 17, Path 0->7990->8698->1706->1118->7627->1114
Node 1115: Distance 15, Path 0->8091->6183->7417->5633->8806->252->2913->1115
Node 1116: Distance 16, Path 0->3307->5108->7777->1116
Node 1117: Distance 12, Path 0->8091->5391->8275->1117
Node 1118: Distance 11, Path 0->7990->8698->1706->1118
Node 1119: Distance 15, Path 0->8091->8002->462->7580->5085->1119
Node 1120: Distance 16, Path 0->8091->2225->7717->7787->3867->2902->7465->1120
Node 1121: Distance 15, Path 0->8091->8002->5030->2326->6878->4878->1121
Node 1122: Distance 14, Path 0->8725->1123->766->8637->7617->130->1122
Node 1123: Distance 6, Path 0->8725->1123
Node 1124: Distance 17, Path 0->3307->1850->1124
Node 1125: Distance 15, Path 0->6389->3780->7015->7479->6629->1125
Node 1126: Distance 13, Path 0->8091->5598->3043->8145->9419->1126
Node 1127: Distance 15, Path 0->8091->6291->5191->4099->4660->2606->1127
Node 1128: Distance 14, Path 0->6389->8281->1128
Node 1129: Distance 14, Path 0->6389->4589->3124->6657->1760->191->7519->1129
Node 1130: Distance 15, Path 0->8725->8960->7547->7776->376->6234->5674->1130
Node 1131: Distance 15, Path 0->8725->8960->4518->4842->8345->1131
Node 1132: Distance 16, Path 0->3307->2968->9845->2351->7849->7694->1132
Node 1133: Distance 13, Path 0->8091->2225->9747->9563->3165->1133
Node 1134: Distance 13, Path 0->5264->3164->2449->2084->7099->1134
Node 1135: Distance 18, Path 0->8725->8088->9076->9660->8635->2778->9502->1135
Node 1136: Distance 16, Path 0->6389->8281->8253->7940->1136
Node 1137: Distance 17, Path 0->5309->6993->9901->2316->1395->1137
Node 1138: Distance 14, Path 0->3307->9130->2->1265->1167->2683->1138
Node 1139: Distance 14, Path 0->8091->6183->4927->3228->7309->1139
Node 1140: Distance 16, Path 0->8091->4445->520->3437->3595->5418->9177->6081->5121->1140
Node 1141: Distance 16, Path 0->3307->9130->358->4971->8018->3958->4357->1141
Node 1142: Distance 16, Path 0->3307->2968->5224->4421->4965->1779->1142
Node 1143: Distance 15, Path 0->5264->3164->7971->9995->1143
Node 1144: Distance 15, Path 0->8725->8960->7547->6777->432->9470->1144
Node 1145: Distance 14, Path 0->6389->4589->9667->1569->3112->1145
Node 1146: Distance 14, Path 0->3976->9239->7243->8902->1146
Node 1147: Distance 13, Path 0->8091->2225->7717->7787->7958->3101->1147
Node 1148: Distance 16, Path 0->3307->2968->532->572->6676->8688->1148
Node 1149: Distance 15, Path 0->6389->3780->172->1149
Node 1150: Distance 14, Path 0->8091->8002->5030->1349->1150
Node 1151: Distance 14, Path 0->3307->2968->9845->2351->4122->1151
Node 1152: Distance 17, Path 0->5831->1328->9915->373->1152
Node 1153: Distance 16, Path 0->8091->6183->4927->2994->2773->9640->1153
Node 1154: Distance 14, Path 0->8091->2225->7717->1887->6996->4167->6949->8549->1154
Node 1155: Distance 16, Path 0->8725->8960->1986->3692->477->7406->2605->8305->1155
Node 1156: Distance 17, Path 0->3976->2355->9731->5873->1107->2032->1156
Node 1157: Distance 15, Path 0->3976->6576->6489->1157
Node 1158: Distance 11, Path 0->6389->4589->3124->6657->2809->7818->1158
Node 1159: Distance 14, Path 0->8968->7539->8019->4653->1159
Node 1160: Distance 15, Path 0->8091->4445->520->3437->8633->1160
Node 1161: Distance 14, Path 0->8091->2225->7717->7787->9449->1161
Node 1162: Distance 10, Path 0->3976->4705->6309->1162
Node 1163: Distance 13, Path 0->3307->5003->1933->1163
Node 1164: Distance 15, Path 0->8725->8960->2743->1329->6414->1164
Node 1165: Distance 17, Path 0->6389->9626->8686->1411->4919->1111->942->1165
Node 1166: Distance 17, Path 0->6389->4589->3124->7161->3526->4305->1166
Node 1167: Distance 12, Path 0->3307->9130->2->1265->1167
Node 1168: Distance 18, Path 0->8091->4445->5413->1713->2633->1871->1168
Node 1169: Distance 11, Path 0->3307->2968->5224->1169
Node 1170: Distance 8, Path 0->1170
Node 1171: Distance 14, Path 0->3307->2968->5224->4421->7534->1171
Node 1172: Distance 16, Path 0->6389->4589->3796->7065->2012->6013->5472->3713->1172
Node 1173: Distance 20, Path 0->7466->8542->7687->981->3464->8353->3479->1173
Node 1174: Distance 9, Path 0->8968->7539->8011->1174
Node 1175: Distance 18, Path 0->6389->9626->8686->1411->3905->1175
Node 1176: Distance 9, Path 0->7466->8542->6711->1176
Node 1177: Distance 18, Path 0->6389->9626->8367->3863->4446->7350->1177
Node 1178: Distance 13, Path 0->5309->6993->9492->1178
Node 1179: Distance 14, Path 0->8725->4947->1634->1179
Node 1180: Distance 15, Path 0->7466->8542->6711->7751->8750->1180
Node 1181: Distance 13, Path 0->8091->2225->7717->1887->2037->1568->3740->420->1181
Node 1182: Distance 10, Path 0->5831->1182
Node 1183: Distance 9, Path 0->3307->9130->2->9581->3995->1183
Node 1184: Distance 13, Path 0->3976->4906->1184
Node 1185: Distance 14, Path 0->3976->9239->4551->1185
Node 1186: Distance 13, Path 0->8091->2225->7717->1887->2037->1568->3740->1186
Node 1187: Distance 14, Path 0->6389->4589->3124->6657->9018->9716->5553->2215->1187
Node 1188: Distance 17, Path 0->6389->4589->3796->7065->2012->5334->1188
Node 1189: Distance 16, Path 0->8968->7539->8011->4018->2724->1189
Node 1190: Distance 13, Path 0->8091->2225->7717->7787->1693->6771->1190
Node 1191: Distance 16, Path 0->8968->5311->840->3821->9861->3123->1191
Node 1192: Distance 13, Path 0->3307->9130->2->5764->4722->7250->1192
Node 1193: Distance 14, Path 0->3307->6078->4219->1193
Node 1194: Distance 11, Path 0->8091->5598->8877->1194
Node 1195: Distance 15, Path 0->3307->9130->2->7499->4175->1195
Node 1196: Distance 19, Path 0->186->6120->1196
Node 1197: Distance 15, Path 0->6389->4589->9667->8931->1197
Node 1198: Distance 12, Path 0->8725->8960->7547->6246->1198
Node 1199: Distance 12, Path 0->6389->4589->3124->6657->1760->191->1199
Node 1200: Distance 13, Path 0->3307->6078->9894->1200
Node 1201: Distance 13, Path 0->3307->2968->9845->1244->6718->3126->1201
Node 1202: Distance 18, Path 0->8091->2225->7717->6424->5117->8254->5470->1202
Node 1203: Distance 17, Path 0->6389->4589->3124->7161->908->272->2889->2050->3041->1203
Node 1204: Distance 15, Path 0->8725->8960->4518->9354->4642->5387->1204
Node 1205: Distance 15, Path 0->3307->5108->9653->6362->1205
Node 1206: Distance 11, Path 0->8091->4445->520->1206
Node 1207: Distance 11, Path 0->8725->8960->4518->9354->1207
Node 1208: Distance 20, Path 0->3976->4705->4436->9799->7982->9930->8643->1208
Node 1209: Distance 13, Path 0->8091->4347->8312->1209
Node 1210: Distance 14, Path 0->7990->4171->1448->6883->1210
Node 1211: Distance 12, Path 0->8091->2225->7717->1887->2733->4310->1211
Node 1212: Distance 14, Path 0->3307->2968->2331->7126->4485->1212
Node 1213: Distance 13, Path 0->3307->9130->2->1314->9016->2479->1213
Node 1214: Distance 16, Path 0->3307->6078->7281->9661->3902->7256->1214
Node 1215: Distance 14, Path 0->8091->2225->7717->1887->9086->7872->8816->423->9038->1215
Node 1216: Distance 15, Path 0->8091->5598->3043->1304->481->1216
Node 1217: Distance 15, Path 0->6389->9626->2863->1845->1217
Node 1218: Distance 17, Path 0->8091->4445->5413->9381->1218
Node 1219: Distance 16, Path 0->6389->3780->7015->7722->8206->1667->1219
Node 1220: Distance 16, Path 0->8091->4445->520->3437->2510->1220
Node 1221: Distance 18, Path 0->8968->7539->8011->9116->3524->8127->579->5932->1221
Node 1222: Distance 17, Path 0->8091->4445->520->3437->7561->4237->50->2219->7516->1222
Node 1223: Distance 13, Path 0->3307->9130->2->9581->3995->490->1923->1223
Node 1224: Distance 13, Path 0->8091->6291->1765->1224
Node 1225: Distance 13, Path 0->8968->7539->8011->4018->3728->6597->1225
Node 1226: Distance 13, Path 0->3976->2355->9731->1226
Node 1227: Distance 13, Path 0->6389->8086->1306->380->1227
Node 1228: Distance 16, Path 0->7990->1069->1738->3997->1228
Node 1229: Distance 12, Path 0->8091->2225->7717->7787->1693->6771->1229
Node 1230: Distance 13, Path 0->8968->7231->3354->1230
Node 1231: Distance 16, Path 0->3307->9130->2->9581->2221->3255->577->1745->1231
Node 1232: Distance 11, Path 0->8725->8960->1986->3692->7134->1232
Node 1233: Distance 15, Path 0->8968->7231->7138->8945->8207->1233
Node 1234: Distance 17, Path 0->8091->2225->9747->9563->6255->7115->1234
Node 1235: Distance 14, Path 0->8091->6183->3094->5456->6426->4925->9451->1235
Node 1236: Distance 15, Path 0->8091->6291->5191->5202->4866->5787->1236
Node 1237: Distance 17, Path 0->5831->6641->1237
Node 1238: Distance 15, Path 0->6389->4589->9667->3425->1763->1238
Node 1239: Distance 17, Path 0->8725->8088->3779->8543->6603->1239
Node 1240: Distance 11, Path 0->3976->9239->975->1240
Node 1241: Distance 13, Path 0->3307->9130->2->1265->7587->1269->8973->1241
Node 1242: Distance 17, Path 0->3307->9130->2->1265->3763->206->5654->1242
Node 1243: Distance 14, Path 0->8091->4445->5413->5622->8845->9430->1243
Node 1244: Distance 8, Path 0->3307->2968->9845->1244
Node 1245: Distance 13, Path 0->6389->4589->3796->3366->6487->1245
Node 1246: Distance 16, Path 0->3976->4705->1109->1703->6024->4363->1246
Node 1247: Distance 15, Path 0->3307->9130->2->1314->9016->9259->1955->7885->1247
Node 1248: Distance 14, Path 0->5831->8857->53->1248
Node 1249: Distance 19, Path 0->8725->8960->2743->1249
Node 1250: Distance 17, Path 0->8091->6183->4927->3228->7309->884->763->1250
Node 1251: Distance 14, Path 0->6389->9626->9195->9709->6381->1251
Node 1252: Distance 14, Path 0->8725->1123->766->8637->7617->8571->1252
Node 1253: Distance 18, Path 0->8725->8960->7547->9521->8599->3985->1253
Node 1254: Distance 15, Path 0->3307->6078->7281->9661->3902->1254
Node 1255: Distance 16, Path 0->8091->6183->4927->3638->2792->1255
Node 1256: Distance 15, Path 0->6389->9626->7084->2469->9193->3555->9179->1256
Node 1257: Distance 16, Path 0->7990->4171->1816->3407->9472->1257
Node 1258: Distance 15, Path 0->8725->8960->1986->5570->7331->1258
Node 1259: Distance 17, Path 0->8091->6183->7417->4785->3375->5276->4443->1259
Node 1260: Distance 12, Path 0->6389->4589->3124->6657->2809->6523->1260
Node 1261: Distance 17, Path 0->3307->5003->1835->5133->4888->7976->1261
Node 1262: Distance 13, Path 0->6389->9626->7084->7553->2095->1262
Node 1263: Distance 18, Path 0->8091->2225->7717->1887->9086->7872->2536->5380->6532->301->2022->1263
Node 1264: Distance 15, Path 0->3307->9130->2->1265->7587->3557->1264
Node 1265: Distance 9, Path 0->3307->9130->2->1265
Node 1266: Distance 17, Path 0->3307->9130->358->4971->9341->1266
Node 1267: Distance 15, Path 0->8091->6183->3094->3170->6528->1267
Node 1268: Distance 12, Path 0->8091->2225->7717->6424->5117->3971->1268
Node 1269: Distance 11, Path 0->3307->9130->2->1265->7587->1269
Node 1270: Distance 19, Path 0->8725->8960->1986->5570->7331->5195->8948->1270
Node 1271: Distance 15, Path 0->7466->5193->1672->3827->1271
Node 1272: Distance 16, Path 0->3307->2968->7816->3274->1272
Node 1273: Distance 15, Path 0->7466->5193->8763->9062->8236->1273
Node 1274: Distance 15, Path 0->8091->6183->7417->257->6527->1274
Node 1275: Distance 10, Path 0->3976->2355->9731->1275
Node 1276: Distance 14, Path 0->5309->9456->5684->8071->1276
Node 1277: Distance 16, Path 0->8091->2225->7717->1887->2037->1568->3740->1698->6880->1277
Node 1278: Distance 13, Path 0->8968->5311->8393->6227->1278
Node 1279: Distance 14, Path 0->7466->4647->2319->9888->1279
Node 1280: Distance 14, Path 0->5309->6408->8394->1280
Node 1281: Distance 13, Path 0->6389->4589->9667->4381->1281
Node 1282: Distance 20, Path 0->3976->4705->2704->1282
Node 1283: Distance 14, Path 0->8091->5558->3934->7822->1283
Node 1284: Distance 13, Path 0->3307->9130->2->5764->3237->1284
Node 1285: Distance 16, Path 0->3976->4705->2704->502->3269->1285
Node 1286: Distance 14, Path 0->8725->1123->766->7085->1502->3647->6815->1286
Node 1287: Distance 12, Path 0->7990->1287
Node 1288: Distance 19, Path 0->8091->2225->7717->1887->9086->6203->1288
Node 1289: Distance 15, Path 0->8968->7539->8011->1174->8435->8415->2241->3733->1289
Node 1290: Distance 12, Path 0->8968->5311->840->3821->1290
Node 1291: Distance 16, Path 0->8091->6183->1067->23->4034->1291
Node 1292: Distance 12, Path 0->3307->2968->9845->1244->8263->7778->1292
Node 1293: Distance 18, Path 0->8725->1123->766->3132->7191->3631->5049->1293
Node 1294: Distance 14, Path 0->8091->8002->5030->2326->6878->9009->1294
Node 1295: Distance 14, Path 0->6389->4589->2146->6290->7482->1295
Node 1296: Distance 12, Path 0->8091->4445->520->508->1296
Node 1297: Distance 14, Path 0->8091->2225->9747->9563->3559->6594->1297
Node 1298: Distance 14, Path 0->8091->2225->7717->1887->2733->4310->1211->5410->1298
Node 1299: Distance 16, Path 0->3307->9130->2->9581->3995->6386->5788->696->5479->1299
Node 1300: Distance 15, Path 0->5309->9456->1300
Node 1301: Distance 11, Path 0->8091->6183->4927->6741->1301
Node 1302: Distance 14, Path 0->8725->1123->7560->7737->8768->1302
Node 1303: Distance 14, Path 0->8091->6183->4927->2896->7292->1303
Node 1304: Distance 11, Path 0->8091->5598->3043->1304
Node 1305: Distance 17, Path 0->8091->4445->5413->5622->8586->1904->5105->1305
Node 1306: Distance 9, Path 0->6389->8086->1306
Node 1307: Distance 13, Path 0->3307->2968->2331->7126->4485->1307
Node 1308: Distance 9, Path 0->6389->3780->1308
Node 1309: Distance 15, Path 0->8091->4445->5413->5622->145->9175->5981->1309
Node 1310: Distance 16, Path 0->7466->8542->3915->1310
Node 1311: Distance 14, Path 0->7990->8698->1706->1118->5453->1311
Node 1312: Distance 15, Path 0->8725->8960->4518->4842->8345->1312
Node 1313: Distance 20, Path 0->3307->2968->7816->9338->8827->1313
Node 1314: Distance 10, Path 0->3307->9130->2->1314
Node 1315: Distance 14, Path 0->7466->8691->7619->1315
Node 1316: Distance 14, Path 0->8091->2225->9747->9563->2897->9150->1316
Node 1317: Distance 16, Path 0->3307->9130->2->1265->1167->2683->1317
Node 1318: Distance 13, Path 0->8091->6183->4927->6741->180->1318
Node 1319: Distance 12, Path 0->8725->4947->7275->1319
Node 1320: Distance 11, Path 0->6389->9626->7084->2469->3334->415->1320
Node 1321: Distance 13, Path 0->8091->2225->7717->1887->2733->4310->7702->1321
Node 1322: Distance 16, Path 0->6389->4589->3796->3366->6487->1322
Node 1323: Distance 14, Path 0->6389->9626->9195->9709->1323
Node 1324: Distance 13, Path 0->8091->4445->5413->1642->444->1324
Node 1325: Distance 12, Path 0->6389->8086->1306->1325
Node 1326: Distance 14, Path 0->3307->2968->9845->2504->1577->1326
Node 1327: Distance 15, Path 0->8091->4347->8051->7781->2729->1327
Node 1328: Distance 10, Path 0->5831->1328
Node 1329: Distance 10, Path 0->8725->8960->2743->1329
Node 1330: Distance 15, Path 0->5264->3164->7971->9995->451->9159->1330
Node 1331: Distance 15, Path 0->3307->9130->358->1893->1331
Node 1332: Distance 21, Path 0->8725->8088->3779->8543->1332
Node 1333: Distance 15, Path 0->8091->2225->7717->1887->9086->7872->8816->3848->1333
Node 1334: Distance 17, Path 0->3976->6576->6489->1334
Node 1335: Distance 16, Path 0->8725->8960->1986->3692->7134->1232->5088->1335
Node 1336: Distance 13, Path 0->8091->5391->8275->1117->1336
Node 1337: Distance 14, Path 0->7990->8698->1706->1118->5453->1337
Node 1338: Distance 19, Path 0->7466->5899->9246->6443->1338
Node 1339: Distance 17, Path 0->8091->2225->9747->9563->3165->2441->2483->1339
Node 1340: Distance 9, Path 0->6389->4589->9693->1340
Node 1341: Distance 18, Path 0->8091->4347->8312->4069->1341
Node 1342: Distance 15, Path 0->8091->8002->5030->2326->7939->8077->1342
Node 1343: Distance 15, Path 0->3307->2968->9845->509->8767->1343
Node 1344: Distance 15, Path 0->7990->8698->3009->9262->7529->111->1344
Node 1345: Distance 12, Path 0->8091->2225->7717->1345
Node 1346: Distance 13, Path 0->6389->4589->3796->7065->3962->1346
Node 1347: Distance 16, Path 0->8091->6183->8620->7878->1347
Node 1348: Distance 18, Path 0->8091->2225->7717->1887->9086->7872->8816->776->135->1348
Node 1349: Distance 12, Path 0->8091->8002->5030->1349
Node 1350: Distance 15, Path 0->6389->4589->3124->6657->1760->191->7519->1350
Node 1351: Distance 14, Path 0->3307->5108->4556->1351
Node 1352: Distance 17, Path 0->6389->4589->9693->7036->7284->5360->4899->1352
Node 1353: Distance 14, Path 0->8968->7539->8011->4018->7752->1353
Node 1354: Distance 14, Path 0->8091->2225->7717->7787->7958->3101->1354
Node 1355: Distance 15, Path 0->8091->6183->6094->9893->1355
Node 1356: Distance 15, Path 0->8091->4445->520->3437->7561->3401->4330->3337->1356
Node 1357: Distance 16, Path 0->8725->8088->9076->9977->1357
Node 1358: Distance 14, Path 0->8968->2073->9819->3521->1358
Node 1359: Distance 12, Path 0->3976->9239->7243->1359
Node 1360: Distance 15, Path 0->8968->7539->8011->9116->3524->8127->4399->1360
Node 1361: Distance 12, Path 0->8091->6291->5191->4099->1361
Node 1362: Distance 17, Path 0->7990->8698->1706->473->4574->7378->3443->1362
Node 1363: Distance 13, Path 0->8091->5598->3043->8145->5813->1363
Node 1364: Distance 14, Path 0->8968->7539->8011->9116->8321->6726->1364
Node 1365: Distance 9, Path 0->8091->4445->520->3437->1365
Node 1366: Distance 15, Path 0->6389->9626->7084->2469->9138->1366
Node 1367: Distance 16, Path 0->6389->9626->8686->9589->5255->1922->394->9015->7747->1367
Node 1368: Distance 15, Path 0->8091->5598->2758->7596->4442->733->1368
Node 1369: Distance 16, Path 0->8091->4445->520->3437->1365->3655->1369
Node 1370: Distance 17, Path 0->8725->8960->4518->9354->6622->5644->6238->9866->1370
Node 1371: Distance 16, Path 0->8091->6183->4927->2994->1061->1371
Node 1372: Distance 14, Path 0->6389->4589->3124->6657->9018->9716->6793->4302->1372
Node 1373: Distance 16, Path 0->6389->9626->7084->2469->9138->6201->7988->1373
Node 1374: Distance 15, Path 0->8091->4347->2681->8386->1374
Node 1375: Distance 15, Path 0->8968->7539->8011->4018->7752->1375
Node 1376: Distance 14, Path 0->8091->2225->7717->1887->6996->4167->6245->1376
Node 1377: Distance 13, Path 0->8091->4445->5413->5622->8845->1377
Node 1378: Distance 14, Path 0->8725->8088->9605->9942->1378
Node 1379: Distance 16, Path 0->8091->2225->9747->9563->9541->1379
Node 1380: Distance 21, Path 0->8725->8088->9076->5586->6538->1380
Node 1381: Distance 9, Path 0->8725->8088->1381
Node 1382: Distance 14, Path 0->8725->1123->7560->3345->3262->1382
Node 1383: Distance 14, Path 0->8091->4445->520->3437->7561->3401->1383
Node 1384: Distance 14, Path 0->8091->6291->5191->4099->8936->1384
Node 1385: Distance 14, Path 0->6389->9626->1038->9600->1385
Node 1386: Distance 15, Path 0->7990->4171->1448->6883->1386
Node 1387: Distance 15, Path 0->8091->2225->4717->1387
Node 1388: Distance 14, Path 0->7990->8698->1388
Node 1389: Distance 16, Path 0->6389->8086->1306->819->7011->1389
Node 1390: Distance 17, Path 0->3307->9130->358->570->5162->1390
Node 1391: Distance 14, Path 0->8091->4445->5413->5622->8404->1391
Node 1392: Distance 15, Path 0->5264->7312->1392
Node 1393: Distance 12, Path 0->6389->4589->3124->6657->1760->6773->1393
Node 1394: Distance 16, Path 0->3307->9130->2->1265->719->1394
Node 1395: Distance 13, Path 0->5309->6993->9901->2316->1395
Node 1396: Distance 12, Path 0->8091->4445->520->1739->1396
Node 1397: Distance 15, Path 0->8091->4445->5413->5622->145->5161->1397
Node 1398: Distance 14, Path 0->8091->2225->7717->1887->2037->1568->3740->1698->1398
Node 1399: Distance 15, Path 0->5309->9456->2179->1036->5681->1399
Node 1400: Distance 15, Path 0->8091->2225->7717->6424->5117->8254->9763->1400
Node 1401: Distance 14, Path 0->3307->9130->2->1265->1401
Node 1402: Distance 13, Path 0->8725->8960->2140->1402
Node 1403: Distance 12, Path 0->3307->2968->7816->8995->1403
Node 1404: Distance 12, Path 0->8091->2225->7717->6424->6681->6442->1404
Node 1405: Distance 17, Path 0->5309->9456->2291->9608->1405
Node 1406: Distance 11, Path 0->8091->8002->2723->1406
Node 1407: Distance 16, Path 0->3307->2968->5224->4421->9021->1407
Node 1408: Distance 16, Path 0->7466->5193->2795->55->2042->9011->1408
Node 1409: Distance 15, Path 0->8091->4445->5413->5622->145->9175->5981->4194->1409
Node 1410: Distance 15, Path 0->8968->7539->8011->4018->3728->2722->1410
Node 1411: Distance 8, Path 0->6389->9626->8686->1411
Node 1412: Distance 15, Path 0->3307->2968->5224->8882->22->1412
Node 1413: Distance 14, Path 0->3307->9130->2->9581->2221->3255->1413
Node 1414: Distance 11, Path 0->3307->9130->2->5040->6423->1414
Node 1415: Distance 16, Path 0->8725->8088->3779->8543->7709->5208->1415
Node 1416: Distance 13, Path 0->8968->2073->1416
Node 1417: Distance 15, Path 0->3307->9130->2->9581->3995->6386->5788->3592->2401->1417
Node 1418: Distance 16, Path 0->8725->1123->766->3132->7191->9932->1418
Node 1419: Distance 12, Path 0->7990->1839->1419
Node 1420: Distance 14, Path 0->3307->2968->5224->1753->1420
Node 1421: Distance 16, Path 0->8725->1123->7991->33->4724->3157->452->1421
Node 1422: Distance 15, Path 0->7466->8542->7687->981->7342->3527->5337->1422
Node 1423: Distance 17, Path 0->7990->8698->1706->8937->6786->4769->1423
Node 1424: Distance 14, Path 0->8091->2225->7717->6424->6681->6442->1424
Node 1425: Distance 15, Path 0->3976->4705->4436->9982->7968->1425
